seq,timestamp,rtt_ms,jitter_ms,status
938,2026-08-07T22:38:25.746,3.4561,0.0907,OK
939,2026-08-07T22:38:25.997,3.4817,0.0256,OK
940,2026-08-07T22:38:26.246,3.5749,0.0932,OK
941,2026-08-07T22:38:26.497,3.5985,0.0236,OK
942,2026-08-07T22:38:26.747,3.3375,0.261,OK
943,2026-08-07T22:38:26.996,3.4508,0.1133,OK
944,2026-08-07T22:38:27.246,3.8374,0.3866,OK
945,2026-08-07T22:38:27.498,3.5549,0.2825,OK
946,2026-08-07T22:38:27.752,3.3778,0.1771,OK
947,2026-08-07T22:38:28.006,3.4231,0.0453,OK
948,2026-08-07T22:38:28.257,3.4202,0.0029,OK
949,2026-08-07T22:38:28.507,3.1669,0.2533,OK
950,2026-08-07T22:38:28.759,3.2562,0.0893,OK
951,2026-08-07T22:38:28.994,3.2564,0.0002,OK
952,2026-08-07T22:38:29.248,5.7834,2.527,OK
953,2026-08-07T22:38:29.495,3.5267,2.2567,OK
954,2026-08-07T22:38:29.759,4.4162,0.8895,OK
955,2026-08-07T22:38:30.007,3.5548,0.8614,OK
956,2026-08-07T22:38:30.258,3.4972,0.0576,OK
957,2026-08-07T22:38:30.509,3.2855,0.2117,OK
958,2026-08-07T22:38:30.745,3.8862,0.6007,OK
959,2026-08-07T22:38:30.996,3.4074,0.4788,OK
960,2026-08-07T22:38:31.245,3.3016,0.1058,OK
961,2026-08-07T22:38:31.495,3.4861,0.1845,OK
962,2026-08-07T22:38:31.747,3.3122,0.1739,OK
963,2026-08-07T22:38:31.997,3.4155,0.1033,OK
964,2026-08-07T22:38:32.246,3.4489,0.0334,OK
965,2026-08-07T22:38:32.510,3.3296,0.1193,OK
966,2026-08-07T22:38:32.757,3.2359,0.0937,OK
967,2026-08-07T22:38:33.007,3.3906,0.1547,OK
968,2026-08-07T22:38:33.258,3.3749,0.0157,OK
969,2026-08-07T22:38:33.494,3.4319,0.057,OK
970,2026-08-07T22:38:33.746,3.5489,0.117,OK
971,2026-08-07T22:38:33.996,3.6441,0.0952,OK
972,2026-08-07T22:38:34.248,3.5822,0.0619,OK
973,2026-08-07T22:38:34.500,3.3483,0.2339,OK
974,2026-08-07T22:38:34.751,3.2486,0.0997,OK
975,2026-08-07T22:38:35.002,3.2534,0.0048,OK
976,2026-08-07T22:38:35.254,3.3171,0.0637,OK
977,2026-08-07T22:38:35.503,3.1005,0.2166,OK
978,2026-08-07T22:38:35.753,3.4348,0.3343,OK
979,2026-08-07T22:38:36.002,3.2603,0.1745,OK
980,2026-08-07T22:38:36.254,3.7666,0.5063,OK
981,2026-08-07T22:38:36.503,3.6428,0.1238,OK
982,2026-08-07T22:38:36.752,3.5517,0.0911,OK
983,2026-08-07T22:38:37.001,3.4697,0.082,OK
984,2026-08-07T22:38:37.250,3.2455,0.2242,OK
985,2026-08-07T22:38:37.500,3.3549,0.1094,OK
986,2026-08-07T22:38:37.749,3.4766,0.1217,OK
987,2026-08-07T22:38:38.001,3.4616,0.015,OK
988,2026-08-07T22:38:38.251,3.2711,0.1905,OK
989,2026-08-07T22:38:38.501,3.4715,0.2004,OK
990,2026-08-07T22:38:38.754,3.4956,0.0241,OK
991,2026-08-07T22:38:39.008,3.3609,0.1347,OK
992,2026-08-07T22:38:39.257,3.4668,0.1059,OK
993,2026-08-07T22:38:39.506,3.5678,0.101,OK
994,2026-08-07T22:38:39.757,3.542,0.0258,OK
995,2026-08-07T22:38:40.009,3.4223,0.1197,OK
996,2026-08-07T22:38:40.244,3.1838,0.2385,OK
997,2026-08-07T22:38:40.495,3.399,0.2152,OK
998,2026-08-07T22:38:40.745,3.3426,0.0564,OK
999,2026-08-07T22:38:40.996,3.5772,0.2346,OK
1000,2026-08-07T22:38:41.247,3.2428,0.3344,OK
1001,2026-08-07T22:38:41.499,7.8221,4.5793,OK
1002,2026-08-07T22:38:41.757,3.1745,4.6476,OK
1003,2026-08-07T22:38:42.009,4.5685,1.394,OK
1004,2026-08-07T22:38:42.256,3.2433,1.3252,OK
1005,2026-08-07T22:38:42.506,3.3789,0.1356,OK
1006,2026-08-07T22:38:42.758,3.3816,0.0027,OK
1007,2026-08-07T22:38:42.994,3.6392,0.2576,OK
1008,2026-08-07T22:38:43.245,3.3472,0.292,OK
1009,2026-08-07T22:38:43.496,3.4739,0.1267,OK
1010,2026-08-07T22:38:43.749,3.3308,0.1431,OK
1011,2026-08-07T22:38:44.001,3.2561,0.0747,OK
1012,2026-08-07T22:38:44.251,3.3174,0.0613,OK
1013,2026-08-07T22:38:44.502,3.3136,0.0038,OK
1014,2026-08-07T22:38:44.756,3.2736,0.04,OK
1015,2026-08-07T22:38:45.008,3.3864,0.1128,OK
1016,2026-08-07T22:38:45.258,3.1556,0.2308,OK
1017,2026-08-07T22:38:45.507,3.3057,0.1501,OK
1018,2026-08-07T22:38:45.744,3.3551,0.0494,OK
1019,2026-08-07T22:38:45.998,3.2688,0.0863,OK
1020,2026-08-07T22:38:46.249,3.2275,0.0413,OK
1021,2026-08-07T22:38:46.499,3.4772,0.2497,OK
1022,2026-08-07T22:38:46.752,3.2969,0.1803,OK
1023,2026-08-07T22:38:47.002,3.4324,0.1355,OK
1024,2026-08-07T22:38:47.254,3.3533,0.0791,OK
1025,2026-08-07T22:38:47.505,3.2704,0.0829,OK
1026,2026-08-07T22:38:47.754,3.1684,0.102,OK
1027,2026-08-07T22:38:48.006,3.1422,0.0262,OK
1028,2026-08-07T22:38:48.257,3.142,0.0002,OK
1029,2026-08-07T22:38:48.507,3.3719,0.2299,OK
1030,2026-08-07T22:38:48.758,3.4607,0.0888,OK
1031,2026-08-07T22:38:49.007,3.2822,0.1785,OK
1032,2026-08-07T22:38:49.256,3.314,0.0318,OK
1033,2026-08-07T22:38:49.494,3.3485,0.0345,OK
1034,2026-08-07T22:38:49.747,3.3092,0.0393,OK
1035,2026-08-07T22:38:49.996,3.6068,0.2976,OK
1036,2026-08-07T22:38:50.247,3.3816,0.2252,OK
1037,2026-08-07T22:38:50.498,3.4044,0.0228,OK
1038,2026-08-07T22:38:50.747,3.459,0.0546,OK
1039,2026-08-07T22:38:51.000,3.4815,0.0225,OK
1040,2026-08-07T22:38:51.252,3.212,0.2695,OK
1041,2026-08-07T22:38:51.504,3.3805,0.1685,OK
1042,2026-08-07T22:38:51.755,4.1353,0.7548,OK
1043,2026-08-07T22:38:52.005,3.4276,0.7077,OK
1044,2026-08-07T22:38:52.256,3.2677,0.1599,OK
1045,2026-08-07T22:38:52.506,3.3867,0.119,OK
1046,2026-08-07T22:38:52.759,3.9101,0.5234,OK
1047,2026-08-07T22:38:52.994,3.4445,0.4656,OK
1048,2026-08-07T22:38:53.246,3.2931,0.1514,OK
1049,2026-08-07T22:38:53.497,3.532,0.2389,OK
1050,2026-08-07T22:38:53.749,3.4016,0.1304,OK
1051,2026-08-07T22:38:53.997,3.2538,0.1478,OK
1052,2026-08-07T22:38:54.248,3.2995,0.0457,OK
1053,2026-08-07T22:38:54.501,3.5676,0.2681,OK
1054,2026-08-07T22:38:54.750,3.4006,0.167,OK
1055,2026-08-07T22:38:55.002,3.3189,0.0817,OK
1056,2026-08-07T22:38:55.254,3.387,0.0681,OK
1057,2026-08-07T22:38:55.504,3.4229,0.0359,OK
1058,2026-08-07T22:38:55.755,3.4665,0.0436,OK
1059,2026-08-07T22:38:56.003,3.3908,0.0757,OK
1060,2026-08-07T22:38:56.253,3.2375,0.1533,OK
1061,2026-08-07T22:38:56.505,4.1794,0.9419,OK
1062,2026-08-07T22:38:56.755,3.5423,0.6371,OK
1063,2026-08-07T22:38:57.006,3.3359,0.2064,OK
1064,2026-08-07T22:38:57.256,3.4324,0.0965,OK
1065,2026-08-07T22:38:57.508,3.4825,0.0501,OK
1066,2026-08-07T22:38:57.757,3.4991,0.0166,OK
1067,2026-08-07T22:38:58.008,3.5056,0.0065,OK
1068,2026-08-07T22:38:58.258,3.7965,0.2909,OK
1069,2026-08-07T22:38:58.495,3.424,0.3725,OK
1070,2026-08-07T22:38:58.745,3.4949,0.0709,OK
1071,2026-08-07T22:38:59.009,3.3086,0.1863,OK
1072,2026-08-07T22:38:59.244,3.5319,0.2233,OK
1073,2026-08-07T22:38:59.508,3.4599,0.072,OK
1074,2026-08-07T22:38:59.759,3.4542,0.0057,OK
1075,2026-08-07T22:38:59.995,3.2901,0.1641,OK
1076,2026-08-07T22:39:00.249,3.4335,0.1434,OK
1077,2026-08-07T22:39:00.499,3.3796,0.0539,OK
1078,2026-08-07T22:39:00.750,3.7087,0.3291,OK
1079,2026-08-07T22:39:01.003,3.8412,0.1325,OK
1080,2026-08-07T22:39:01.254,3.3518,0.4894,OK
1081,2026-08-07T22:39:01.501,3.2377,0.1141,OK
1082,2026-08-07T22:39:01.754,3.3346,0.0969,OK
1083,2026-08-07T22:39:02.004,3.2836,0.051,OK
1084,2026-08-07T22:39:02.256,3.4385,0.1549,OK
1085,2026-08-07T22:39:02.505,3.3469,0.0916,OK
1086,2026-08-07T22:39:02.754,3.4383,0.0914,OK
1087,2026-08-07T22:39:03.005,3.5552,0.1169,OK
1088,2026-08-07T22:39:03.255,3.2532,0.302,OK
1089,2026-08-07T22:39:03.507,3.4945,0.2413,OK
1090,2026-08-07T22:39:03.758,3.7956,0.3011,OK
1091,2026-08-07T22:39:03.996,3.4362,0.3594,OK
1092,2026-08-07T22:39:04.245,3.2547,0.1815,OK
1093,2026-08-07T22:39:04.497,3.3935,0.1388,OK
1094,2026-08-07T22:39:04.748,3.2138,0.1797,OK
1095,2026-08-07T22:39:04.999,3.2256,0.0118,OK
1096,2026-08-07T22:39:05.250,3.388,0.1624,OK
1097,2026-08-07T22:39:05.503,3.3664,0.0216,OK
1098,2026-08-07T22:39:05.753,3.8085,0.4421,OK
1099,2026-08-07T22:39:06.004,3.3535,0.455,OK
1100,2026-08-07T22:39:06.254,3.2136,0.1399,OK
1101,2026-08-07T22:39:06.504,3.495,0.2814,OK
1102,2026-08-07T22:39:06.755,3.5924,0.0974,OK
1103,2026-08-07T22:39:07.007,3.5275,0.0649,OK
1104,2026-08-07T22:39:07.256,3.321,0.2065,OK
1105,2026-08-07T22:39:07.507,3.7992,0.4782,OK
1106,2026-08-07T22:39:07.757,3.2505,0.5487,OK
1107,2026-08-07T22:39:08.008,3.5078,0.2573,OK
1108,2026-08-07T22:39:08.257,3.5173,0.0095,OK
1109,2026-08-07T22:39:08.506,3.5352,0.0179,OK
1110,2026-08-07T22:39:08.754,3.0936,0.4416,OK
1111,2026-08-07T22:39:09.003,3.4142,0.3206,OK
1112,2026-08-07T22:39:09.252,3.3089,0.1053,OK
1113,2026-08-07T22:39:09.504,6.6288,3.3199,OK
1114,2026-08-07T22:39:09.751,3.6836,2.9452,OK
1115,2026-08-07T22:39:10.002,3.4778,0.2058,OK
1116,2026-08-07T22:39:10.256,3.4431,0.0347,OK
1117,2026-08-07T22:39:10.506,3.3672,0.0759,OK
1118,2026-08-07T22:39:10.757,4.0847,0.7175,OK
1119,2026-08-07T22:39:11.007,3.4405,0.6442,OK
1120,2026-08-07T22:39:11.257,3.3983,0.0422,OK
1121,2026-08-07T22:39:11.508,3.4501,0.0518,OK
1122,2026-08-07T22:39:11.757,3.4323,0.0178,OK
1123,2026-08-07T22:39:12.008,3.5643,0.132,OK
1124,2026-08-07T22:39:12.259,3.3836,0.1807,OK
1125,2026-08-07T22:39:12.509,3.5598,0.1762,OK
1126,2026-08-07T22:39:12.757,3.4671,0.0927,OK
1127,2026-08-07T22:39:13.007,3.54,0.0729,OK
1128,2026-08-07T22:39:13.244,3.3037,0.2363,OK
1129,2026-08-07T22:39:13.509,3.513,0.2093,OK
1130,2026-08-07T22:39:13.745,3.5534,0.0404,OK
1131,2026-08-07T22:39:13.996,3.3278,0.2256,OK
1132,2026-08-07T22:39:14.247,3.1554,0.1724,OK
1133,2026-08-07T22:39:14.498,3.3376,0.1822,OK
1134,2026-08-07T22:39:14.750,3.4189,0.0813,OK
1135,2026-08-07T22:39:15.001,3.275,0.1439,OK
1136,2026-08-07T22:39:15.253,3.2175,0.0575,OK
1137,2026-08-07T22:39:15.503,3.583,0.3655,OK
1138,2026-08-07T22:39:15.753,3.344,0.239,OK
1139,2026-08-07T22:39:16.007,3.44,0.096,OK
1140,2026-08-07T22:39:16.256,3.2813,0.1587,OK
1141,2026-08-07T22:39:16.507,3.5965,0.3152,OK
1142,2026-08-07T22:39:16.756,3.4081,0.1884,OK
1143,2026-08-07T22:39:17.004,3.345,0.0631,OK
1144,2026-08-07T22:39:17.255,3.4221,0.0771,OK
1145,2026-08-07T22:39:17.505,3.4822,0.0601,OK
1146,2026-08-07T22:39:17.755,3.404,0.0782,OK
1147,2026-08-07T22:39:18.009,3.3137,0.0903,OK
1148,2026-08-07T22:39:18.244,3.4083,0.0946,OK
1149,2026-08-07T22:39:18.496,3.1735,0.2348,OK
1150,2026-08-07T22:39:18.748,4.4263,1.2528,OK
1151,2026-08-07T22:39:18.998,3.5806,0.8457,OK
1152,2026-08-07T22:39:19.251,3.5718,0.0088,OK
1153,2026-08-07T22:39:19.502,3.3966,0.1752,OK
1154,2026-08-07T22:39:19.752,3.4258,0.0292,OK
1155,2026-08-07T22:39:20.006,3.4625,0.0367,OK
